favorite_count,source,text,in_reply_to_screen_name,is_retweet,created_at,retweet_count,id_str
990,TweetDeck,"This week, Hillary spoke about breaking down barriers for African Americans. Here's how she did it in New York: https://t.co/DeFMKdCe5N",,False,Thu Feb 18 23:25:48 +0000 2016,511,700461239437279232
157632,TweetDeck,"""I never said that."" —Donald Trump, who said that. #debatenight https://t.co/6T8qV2HCbL",,False,Tue Sep 27 01:19:47 +0000 2016,97631,780577643456565248
368,TweetDeck,A preview of Hillary's economic plan in seven charts: http://t.co/K4xix1MaMH via @wonkblog http://t.co/tJScCKf5Tu,,False,Sat Jul 11 20:07:28 +0000 2015,272,619961221442314241
9308,Media Studio,Watch this before you watch tonight's debate. #DebateNight https://t.co/vnC4bMrS0Q,,False,Mon Sep 26 20:30:05 +0000 2016,4893,780504737980485632
3915,TweetDeck,"Donald Trump thinks workplace pregnancy is an ""inconvenience"" to businesses.

(He could be your next president.) https://t.co/LmUZI1J8KQ",,False,Sat May 28 01:13:10 +0000 2016,2930,736364661524811776
4343,TweetDeck,"""I stand before you again tonight, after almost two terms as your president, to tell you I am even more optimistic about the future"" —@POTUS",,False,Thu Jul 28 02:59:28 +0000 2016,1319,758497069313171456
5915,TweetDeck,"""On November 8, we can show our children that we reject hatred and fear.” —@FLOTUS: https://t.co/tTgeqxNqYm https://t.co/0pnvt9gqM9",HillaryClinton,False,Thu Oct 13 17:00:59 +0000 2016,2389,786612712574951424
2082,TweetDeck,No one can get this done alone—not even the President of the United States. It’s got to be the mission of our entire nation.,,False,Sat Feb 20 23:23:30 +0000 2016,816,701185438216810496
1340,Twitter Web Client,"They're counting on you, New Hampshire. Go vote!
https://t.co/KlxS5wNrBH",,False,Tue Feb 09 14:05:53 +0000 2016,639,697058841528111105
849,TweetDeck,🌈 https://t.co/paZ1iYLgbO https://t.co/nKiXEOjZDt,,False,Fri Dec 18 16:20:42 +0000 2015,312,677886214368722944
1468,TweetDeck,"History often gets made on ordinary days by seemingly ordinary people—December 1, 1955 was one of them. Thank you, Rosa Parks. -H",,False,Tue Dec 01 20:13:00 +0000 2015,906,671784078195236865
1773,TweetDeck,"43 years later, #RoevWade is facing threats in states and the courts. And laws like Hyde keep abortion access out of reach for many. -H",,False,Sat Jan 23 00:27:59 +0000 2016,707,690692418740453376
1624,Twitter for iPhone,The average CEO at America’s biggest companies earns 200x more than the median worker. We've got to change that. https://t.co/RumEX8zi6W,,False,Sat Mar 12 17:04:59 +0000 2016,770,708700327017631744
1601,TweetDeck,“We have a duty to ensure that this country is handed over to a leader that we all can trust.” —@FLOTUS on Hillary,HillaryClinton,False,Tue Nov 08 01:49:10 +0000 2016,705,795805327476269056
1491,TweetDeck,"In America, we don't say, “I alone can fix it.”

We say, ""We'll fix it together.” https://t.co/rKkXeL6c5X",HillaryClinton,False,Tue Sep 06 18:47:22 +0000 2016,719,773231133727358976
5183,Twitter Web Client,"It's not like women get charged less than men for groceries.

We need to ensure equal pay.
https://t.co/aRsxSR87KI",,False,Wed Apr 13 01:55:01 +0000 2016,2386,720067739293863936
3376,TweetDeck,"Trump's child care ""plan"" is really just a tax cut for the wealthy—while giving working families almost nothing. https://t.co/anjgFfdySG",,False,Mon Oct 03 19:15:15 +0000 2016,1696,783022621894053888
5394,TweetDeck,"After his lawyers advised against it, Trump used a ""legally dubious"" strategy to avoid paying taxes for years. https://t.co/j6GmJWqqrC",,False,Tue Nov 01 15:06:03 +0000 2016,3437,793469155211087872
737,Twitter Web Client,What Hillary's listening to en route to Iowa: The official #Hillary2016 playlist on @Spotify: http://t.co/dL7vGv4gGi http://t.co/ZwhkYUFAch,,False,Sat Jun 13 20:19:42 +0000 2015,494,609817442282545154
854,Twitter Web Client,.@KatyPerry’s coming to Iowa to support Hillary! RSVP for the Des Moines rally here: http://t.co/6Q3mAppXUq https://t.co/yPQwnegc9j,,False,Sat Oct 10 20:12:10 +0000 2015,561,652939703273017344
191,TweetDeck,Starting now! Ask policy experts @mayaharris_ &amp; @sarasolow your questions: http://t.co/LtTRauX0kP https://t.co/Hk1uMgXVWQ,,False,Wed Sep 02 16:34:51 +0000 2015,103,639114271788503040
2511,TweetDeck,"""Even this—the killing of black people by police—is somehow all about him."" —Hillary on Trump https://t.co/Uwk2oFmIwZ",,False,Wed Jul 13 17:11:12 +0000 2016,1344,753275598894751744
1024,TweetDeck,"Want to help win in FL, IL, MO, NC, and OH? Find your friends on Facebook and make sure they get to the polls today! https://t.co/b7th28XXD4",,False,Tue Mar 15 17:33:21 +0000 2016,546,709794629743415297
1330,TweetDeck,We need a Supreme Court that will protect our rights—not corporations' right to buy elections. That's what's at stake. #DemTownHall,,False,Thu Feb 04 03:10:04 +0000 2016,576,695081861412950016
268,Twitter Web Client,Watch live: http://t.co/Pt1EItN0EY https://t.co/HRWtcSqTAJ,,False,Fri Aug 14 20:20:10 +0000 2015,153,632285605326532608
5747,TweetDeck,"Thank you, @POTUS, for marking another important milestone on LGBT Americans' march toward equality. -H https://t.co/KQVYhNDR8I",,False,Fri Jun 24 19:29:05 +0000 2016,1932,746424930179289089
32613,TweetDeck,🤔 https://t.co/Gk2xWHIJsm,,False,Thu Nov 03 17:30:31 +0000 2016,13794,794230287655956480
11702,Twitter for iPhone,"Do all the good you can, for all the people you can, for as long as you can. https://t.co/Ei8yn8ikUg",,False,Sun May 22 15:01:34 +0000 2016,4245,734398804158468096
3095,Twitter Web Client,"Substance abuse and drug addiction hurt our kids, friends, neighbors, and loved ones. We've got to solve this.
https://t.co/MmUxHvRHOY",,False,Fri May 06 21:55:12 +0000 2016,1473,728704692830658560
26489,TweetDeck,Lucky to have a partner like @TimKaine who stood up for our shared vision tonight—instead of trying to deny it. #VPDebate,,False,Wed Oct 05 04:22:05 +0000 2016,7408,783522622785085441
2773,TweetDeck,Happening now: Watch @BernieSanders address the @DemConvention → https://t.co/AQaQTNCxdl #DemsInPhilly,,False,Tue Jul 26 02:55:53 +0000 2016,734,757771391093600256
2783,Twitter for iPhone,My thoughts and prayers are with the people of Nepal. –H,,False,Sat Apr 25 15:44:35 +0000 2015,1252,591991199424208896
2723,TweetDeck,"The Trump Atlantic City business method: Drive a business into the ground, stiff workers, and take home millions. https://t.co/VveL3MKwjU",,False,Wed Jul 06 22:59:45 +0000 2016,1329,750826600162291712
4238,Twitter Web Client,"Lights, camera, history.
https://t.co/C7XFFZtz8Z",,False,Sat Jun 11 03:53:13 +0000 2016,1313,741478368676192256
1703,TweetDeck,"It's @POTUS' job to nominate Supreme Court justices, and the Senate has a responsibility to vote. https://t.co/kPHBb4yEqA",,False,Tue Feb 16 14:33:06 +0000 2016,693,699602406573785088
1689,TweetDeck,"“What happened in Flint would never have happened in a wealthy, white suburb of Detroit.” —Hillary",,False,Wed Apr 13 17:10:42 +0000 2016,698,720298177937539073
1002,Twitter Web Client,"Taking a break from knocking on doors to hear what's keeping one family up at night—and see how she can help.
https://t.co/a4qWkdyWvz",,False,Tue Feb 09 18:58:15 +0000 2016,483,697132421167198208
3342,TweetDeck,"Donald Trump's foreign policy isn't just offensive, it's dangerous. https://t.co/iueuFgzGod https://t.co/7GVc6ihQPc",,False,Wed Apr 27 20:03:43 +0000 2016,1929,725415149516013568
7015,Twitter Web Client,"This year, Janelle beat breast cancer with the support of her family, friends, and a presidential candidate. https://t.co/vmavvobLcs",,False,Sat Sep 17 23:53:31 +0000 2016,2266,777294443724496896
4426,Twitter Web Client,"It may seem odd to hear someone running for president say we need more love and kindness in America—but we do.
https://t.co/5nUkMsVQgp",,False,Sun Feb 28 01:40:36 +0000 2016,2178,703756656346161152
1540,Twitter Web Client,"Two Ls, not one. http://t.co/ZwBBZ0j9OG http://t.co/BdzaS08n41",,False,Fri May 29 01:34:26 +0000 2015,660,604098438804934657
1215,Twitter for iPhone,"""What you’re hearing from Trump and other Republicans is absolutely, unequivocally wrong."" Read Hillary's letter: https://t.co/UWQfE0F0hK",,False,Wed Dec 09 14:08:47 +0000 2015,735,674591526526275584
12190,TweetDeck,"""Donald Trump can't even handle the rough-and-tumble of a presidential campaign...Imagine him in the Oval Office facing a real crisis.""",,False,Fri Jul 29 03:18:00 +0000 2016,4117,758864122205261824
6136,TweetDeck,"We can step up and confront climate change, save our planet, and invest in clean energy. 

Or, we can do nothing.… https://t.co/U29h8UaYZP",,False,Tue Sep 27 01:21:24 +0000 2016,2737,780578052216676352
1085,Twitter Web Client,Time to #GOTVforHRC! Send an extra nudge to a NH voter to make sure they vote by texting NOTE to 47246📱 https://t.co/A7NsKbyZdr,,False,Sat Feb 06 16:28:21 +0000 2016,422,696007532767215616
2141,Twitter for iPhone,Congratulations from across the pond to the Duke and Duchess! Wishing you the best of luck and a bit of advice: It Takes a (Royal) Village!,,False,Tue Jul 23 13:01:29 +0000 2013,2006,359659535008415745
15878,TweetDeck,We need to stop terrorists from getting the weapons they need to carry out attacks. https://t.co/Q6r7VVj9ds,,False,Mon Jun 13 17:25:50 +0000 2016,5972,742407644284092417
2763,Twitter Web Client,It's not just Trump: Every Republican presidential candidate has attacked women's health and rights. https://t.co/3TQdSvYTSs,,False,Sat Apr 09 23:14:35 +0000 2016,1577,718940200752295936
1134,TweetDeck,"Make sure your friends in AZ, ID, &amp; UT vote or caucus for Hillary today! Send them a message with our friend finder: https://t.co/BOifvWj1Cv",,False,Tue Mar 22 23:01:47 +0000 2016,535,712413996150870017
3794,Twitter Web Client,"Trump's plan would cut more taxes for the 120,000 richest families than it would for 120 million working Americans.
https://t.co/wiIOTQmj6r",,False,Tue Jun 21 21:04:14 +0000 2016,1942,745361708189782016
840,Twitter Web Client,"Proud to have the support of New Hampshire’s great governor, @Maggie_Hassan. #603forHRC http://t.co/nVS4nIRLHr",,False,Sat Sep 19 18:03:12 +0000 2015,396,645297098833948672
4488,TweetDeck,"""I've never known America to quit on ourselves. I've never known us to give up in the face of tough challenges."" —Hillary",,False,Fri Jul 22 22:07:38 +0000 2016,1264,756611689517285377
2832,TweetDeck,Donald Trump actually stood on a debate stage and said wages in America are too high.,HillaryClinton,False,Mon Oct 10 19:40:54 +0000 2016,1111,785565789789315072
801,Twitter Web Client,Join Hillary's fight to build an America where we don't leave anyone out or anyone behind: http://t.co/fHWH8uaBa4 http://t.co/9MpXn38lzf,,False,Sun Aug 09 14:22:42 +0000 2015,485,630383706620993536
3077,TweetDeck,Imagine Donald Trump's most hateful rhetoric signed into law. Mike Pence's record shows that it could happen. https://t.co/MnpZstqYTP,,False,Tue Oct 04 15:51:03 +0000 2016,1688,783333621201600512
12504,Media Studio,A man who disrespects our service members cannot be our Commander-in-Chief. https://t.co/eerqQrjRbz,,False,Tue Oct 25 02:54:32 +0000 2016,5849,790748347615371264
7884,TweetDeck,"We've made extraordinary progress under @POTUS. On November 8, that progress is on the ballot. https://t.co/OaH52l1Nyn",,False,Mon Oct 31 01:56:02 +0000 2016,2695,792907954131443712
3581,TweetDeck,"We've got to stand up against climate deniers.

There isn't a problem we can't solve if we put our minds to it: https://t.co/2KQRq50PP8",,False,Mon Aug 08 19:45:28 +0000 2016,1129,762736507279052801
4483,TweetDeck,"""@TimKaine is a good man. He’s a true progressive. And he will make a great vice president."" —@POTUS https://t.co/Vw6kyxtO9r",,False,Sun Jul 24 18:12:33 +0000 2016,1531,757277302074052608
2680,TweetDeck,"For 241 years, brave @USArmy soldiers have answered the call to serve and protect our nation. Thank you. #ArmyBDay https://t.co/GTfNXtGwi5",,False,Tue Jun 14 22:29:24 +0000 2016,857,742846428066775040
582,TweetDeck,"""It’s time to recognize that quality, affordable child care is not a luxury—it’s a growth strategy.""",,False,Mon Jul 13 14:23:40 +0000 2015,380,620599478127472641
15192,Twitter Web Client,Seven years of progress. We need to build on it—not go backwards. #SOTU https://t.co/LlLjQi2AS4,,False,Wed Jan 13 03:09:28 +0000 2016,7211,687109175973908481
1271,Twitter for iPhone,"Latest GOP attack on EPA is dangerous &amp; shortsighted. Protecting the environment is good for communities, families, &amp; our economy. -H",,False,Fri Jun 26 02:11:52 +0000 2015,474,614254719482130432
9252,TweetDeck,Trump has gotten one thing right about the economy. #debate https://t.co/9MZcuwwDp5,,False,Mon Oct 10 01:59:32 +0000 2016,5437,785298690990809088
2222,TweetDeck,".@JoeBiden’s hitting the trail with Hillary in Scranton, folks. Tune in now: https://t.co/zFvHUT7UQ2 https://t.co/xbqUILQKGB",,False,Mon Aug 15 17:05:35 +0000 2016,590,765232984031109120
376,TweetDeck,Read Hillary and @SenatorBaldwin’s new op-ed on a bill that will help restore Americans' trust in government: http://t.co/XkUGfJqF3c,,False,Mon Aug 31 15:03:47 +0000 2015,285,638366581547003904
3118,TweetDeck,"It’s easy to get cynical about politics, but that’s what the other side wants you to feel.

Prove them wrong: https://t.co/u72wraOmhX",HillaryClinton,False,Mon Oct 10 19:50:53 +0000 2016,1076,785568304656224256
4668,Twitter Web Client,"We’ve got to say with one voice that Latinos are a vital part of the American community.
https://t.co/feC7H7fQ4K",,False,Thu Jul 14 19:03:05 +0000 2016,1960,753666142137233408
1120,TweetDeck,Hillary talks sexism in the workplace with @Buzzfeed’s @AnotherRound: http://t.co/R4FNFAWCJY http://t.co/Ustefl9Sjw,,False,Tue Oct 13 02:14:42 +0000 2015,658,653755711252484096
2220,TweetDeck,"""Let’s break every record that we’ve ever had for voting. Let’s make that the story of this election.” —Hillary https://t.co/tTgeqxNqYm",HillaryClinton,False,Sat Oct 29 20:35:08 +0000 2016,1054,792464807819632640
3872,Twitter Web Client,"Question: ""Do you think Donald Trump is qualified to be president?""

""No, I do not."" —Hillary
https://t.co/04viDc5G7t",,False,Thu May 19 18:58:22 +0000 2016,1920,733371236005249024
1180,TweetDeck,"""We need a Supreme Court who cares more about the right to vote of a person than the right to buy an election of a corporation.""",,False,Thu Jun 04 20:35:06 +0000 2015,898,606559825032396800
2690,TweetDeck,We can’t let Donald Trump anywhere near the Supreme Court. https://t.co/dhzw2nzmcX,,False,Tue Mar 29 13:02:38 +0000 2016,1101,714799928875294721
1423,TweetDeck,"Harriet Tubman could be the first woman on the $20 bill. Awesome, well deserved—and about time. http://t.co/VIw2KyWEzX #womenon20s",,False,Thu May 14 16:12:58 +0000 2015,879,598883713892638720
5791,TweetDeck,https://t.co/4RVbA6X0BJ,HillaryClinton,False,Thu Oct 13 01:14:08 +0000 2016,1527,786374429039353857
329,TweetDeck,"Quarterly capitalism—focusing only on short-term profits—is bad for wages, bad for business, and bad for our economy. http://t.co/mKBTisZAqN",,False,Fri Jul 24 17:56:21 +0000 2015,262,624639268875599872
